model,dataset,display_name,point_index,layer,kind,point_type,include_in_main_depth_axis,block_index,relative_depth,relative_position,is_tunnel_entrance,is_reference_point,is_native_readout,n_probe_params,test_loss,test_loss_ci_hi,test_loss_ci_lo,test_loss_delta_ci_hi,test_loss_delta_ci_lo,test_loss_delta_vs_last,test_loss_point,test_mae,test_mae_ci_hi,test_mae_ci_lo,test_mae_delta_ci_hi,test_mae_delta_ci_lo,test_mae_delta_vs_last,test_mae_point,test_mase,test_mase_ci_hi,test_mase_ci_lo,test_mase_delta_ci_hi,test_mase_delta_ci_lo,test_mase_delta_vs_last,test_mase_point,test_wql,test_wql_ci_hi,test_wql_ci_lo,test_wql_delta_ci_hi,test_wql_delta_ci_lo,test_wql_delta_vs_last,test_wql_point,train_loss,val_loss,wd_at_grid_max,wd_at_grid_min,weight_decay
chronos2,uber_tlc_hourly,Uber TLC,10,L10,block,block_depth,True,10,0.8333333333333334,0.8333333333333334,False,False,False,110736,0.18240717326411765,0.1882386334226218,0.17650478053695828,0.0018951110392524493,-0.0005062722970681804,0.0006966533437939848,0.18240717326411765,5.310372826312749,6.418961463609658,4.309610944602153,0.031374747556100896,-0.11154734746022829,-0.04175197654579588,5.310372826312749,1.0124331336204868,1.1285809219002136,0.9151675140585068,0.008928845270937269,-0.050939346067447384,-0.017577951871547537,1.0124331336204868,2.2541064372356696,2.3697158063734975,2.143125389088861,-0.025138243615918546,-0.0776109766360222,-0.05153877911891058,2.2541064372356696,0.15799849457675363,0.15993614108052873,True,False,3.0
chronos2,uber_tlc_hourly,Uber TLC,11,L11,block,block_depth,True,11,0.9166666666666666,0.9166666666666666,False,False,False,110736,0.18331937816079336,0.18900670221160726,0.17756177054519073,0.0005321893883684281,-0.0009610514028552203,-0.0002155515528817209,0.18331937816079336,5.303268183107826,6.406325841837572,4.304067037893594,0.001333976182230491,-0.0760477242899175,-0.03464733334087278,5.303268183107826,1.0541981277646773,1.1987934048448259,0.9340916549272962,-0.01062943420348085,-0.12106662688246497,-0.059342946015737974,1.0541981277646773,2.2383223634844835,2.357607531607722,2.1272771278715497,-0.017839373839487572,-0.054344674737102805,-0.035754705367724515,2.2383223634844835,0.16249407881568886,0.16298927777652977,True,False,3.0
chronos2,uber_tlc_hourly,Uber TLC,12,L12,block,block_depth,True,12,1.0,1.0,False,True,False,110736,0.18310382660791164,0.188977673361149,0.17718373362813855,0.0,0.0,0.0,0.18310382660791164,5.268620849766953,6.353439704880091,4.281528814082307,0.0,0.0,0.0,5.268620849766953,0.9948551817489393,1.0829660708519329,0.9185785439375067,0.0,0.0,0.0,0.9948551817489393,2.202567658116759,2.3148958309195886,2.098058494688093,0.0,0.0,0.0,2.202567658116759,0.1651660757836815,0.1641612615123505,True,False,3.0
chronos2,uber_tlc_hourly,Uber TLC,13,L12+LN,final_norm,head_input_diagnostic,False,12,,,False,False,True,110736,0.18117511650646917,0.18741210306077513,0.17487858031655995,0.0033179341715881376,0.0006550182396446524,0.0019287101014424657,0.18117511650646917,5.146714788042036,6.208220800706964,4.190299098145999,0.22776352539453287,0.03963549027787385,0.1219060617249168,5.146714788042036,0.9524772846526908,1.0185191367544661,0.8941620692952326,0.06934017423386267,0.020462663617210105,0.04237789709624851,0.9524772846526908,2.1883397211112894,2.2891275001082674,2.0923431645465653,0.04333618350207659,-0.007092034765766575,0.014227937005469649,2.1883397211112894,0.1616768137614645,0.16115180971740767,True,False,3.0
chronos2,wind_farms_hourly,Wind Farms,0,Emb,embedding,block_depth,True,0,0.0,0.0,False,False,False,110736,0.21938864565418878,0.23077832701125445,0.2081085450954394,-0.03656108736252512,-0.06424403303331262,-0.05064510362123262,0.21938864565418878,25.57340270197903,30.926414398756982,20.723087092658133,-5.650871452399564,-11.708158237792047,-8.487111910762195,25.57340270197903,5.573185169901168,12.563128813336835,1.993997766760247,-0.481997767024271,-0.7793333180244109,-0.6245635215086738,5.573185169901168,2.402613427009281,2.9927476612884503,1.9618631071982635,-0.5000018808341067,-0.9830702836968451,-0.7211170420990112,2.402613427009281,0.24286886089758003,0.22553020670213772,False,False,0.0001
chronos2,wind_farms_hourly,Wind Farms,1,L1,block,block_depth,True,1,0.08333333333333333,0.08333333333333333,False,False,False,110736,0.19360801020196375,0.20441262381976,0.18262371649851894,-0.013969738294818363,-0.03541576082050401,-0.024864468169007586,0.19360801020196375,20.5379949025903,24.573032664559634,16.901656729615418,-1.940531245319494,-5.053577913833058,-3.451704111373463,20.5379949025903,5.307926687929056,12.26907822613268,1.7560479195400276,-0.2619313074039428,-0.4555906043819515,-0.35930503953656157,5.307926687929056,2.0324254097375176,2.547035006473309,1.6551515955675624,-0.2287226724643963,-0.48432393327964696,-0.35092902482724786,2.0324254097375176,0.1939522955470439,0.18394191813377933,False,False,0.001
chronos2,wind_farms_hourly,Wind Farms,2,L2,block,block_depth,True,2,0.16666666666666666,0.16666666666666666,False,False,False,110736,0.17534323868462603,0.18647424814234423,0.16472695992036746,0.0022750231846171472,-0.015225725946947934,-0.006599696651669873,0.17534323868462603,18.219659318893484,21.768792236887155,15.011740777567354,0.08945286225297142,-2.4313164226163644,-1.133368527676648,18.219659318893484,5.06652267804109,12.021533998731027,1.530275068420679,-0.042496898388113775,-0.19108638374485518,-0.11790102964859539,5.06652267804109,1.8259910893177298,2.29340202914563,1.4926914989531992,-0.040789699308123616,-0.24954121551795616,-0.14449470440746004,1.8259910893177298,0.17487746138537202,0.17232748521989538,False,False,0.1
chronos2,wind_farms_hourly,Wind Farms,3,L3,block,block_depth,True,3,0.25,0.25,True,False,False,110736,0.16268432171631406,0.17392110203300384,0.15207102149653867,0.014293084952283553,-0.0018231263028756326,0.0060592203166421055,0.16268432171631406,17.05430561527038,20.472691543552592,13.972388859873478,1.1525217640521173,-1.1329716528960894,0.031985175946456224,17.05430561527038,4.929324670220019,11.890411037818554,1.39266572740634,0.09193496983772129,-0.04891653022715512,0.01929697817247522,4.929324670220019,1.7089621362700111,2.154788273639118,1.3870074095714116,0.079426488669097,-0.1259531803984885,-0.027465751359741386,1.7089621362700111,0.17074400268847836,0.16228031610202698,True,False,3.0
chronos2,wind_farms_hourly,Wind Farms,4,L4,block,block_depth,True,4,0.3333333333333333,0.3333333333333333,False,False,False,110736,0.15854128229765946,0.17084088558117852,0.14680732504805935,0.018521376942348393,0.002201269560614389,0.010202259735296704,0.15854128229765946,16.804266135515615,20.112064701824774,13.782529809006189,1.3489036275782047,-0.8079040726512947,0.28202465570122115,16.804266135515615,4.816714904430177,11.771293220332508,1.2863937976656297,0.21091471672974138,0.05686324700414253,0.13190674396231739,4.816714904430177,1.6980975534694127,2.142662253120119,1.3715470556291904,0.08104065695981931,-0.1082334141599961,-0.016601168559142954,1.6980975534694127,0.15359978747141242,0.15754220607683403,False,False,0.0001
chronos2,wind_farms_hourly,Wind Farms,5,L5,block,block_depth,True,5,0.4166666666666667,0.4166666666666667,False,False,False,110736,0.15024455540052806,0.1624780204363935,0.1385253899549454,0.026764923518964336,0.010667815584092192,0.018498986632428105,0.15024455540052806,16.128274510739683,19.578896424618968,13.019491528089029,1.987181979744092,-0.04553523713891188,0.9580162804771533,16.128274510739683,4.684416728485998,11.63700611144898,1.1551395813580587,0.3492040084107818,0.18489533018943305,0.2642049199064962,4.684416728485998,1.6331913151401796,2.0706035353612133,1.3117861132222746,0.14845522086089424,-0.03424670942619745,0.04830506977009019,1.6331913151401796,0.15705144181419992,0.1523424076158127,True,False,3.0
chronos2,wind_farms_hourly,Wind Farms,6,L6,block,block_depth,True,6,0.5,0.5,False,False,False,110736,0.15210971441688656,0.1649951964607889,0.13982283506570883,0.02455448042939039,0.009079410970914867,0.016633827616069602,0.15210971441688656,16.76588987525633,20.191466740978544,13.637666176019549,1.2693870176188757,-0.6239773510336023,0.320400915960505,16.76588987525633,4.650799014093306,11.60711616124873,1.1191263812964947,0.39509700892083466,0.20755615882399278,0.2978226342991883,4.650799014093306,1.6641914392224653,2.118069220576561,1.3350739190433096,0.10488677501523379,-0.059563611368913846,0.017304945687804496,1.6641914392224653,0.15229596607547408,0.15444591126710405,True,False,3.0
chronos2,wind_farms_hourly,Wind Farms,7,L7,block,block_depth,True,7,0.5833333333333334,0.5833333333333334,False,False,False,110736,0.15438434888274616,0.16775893258990165,0.14178853182811715,0.022021942311641948,0.006870258485059463,0.014359193150210003,0.15438434888274616,17.16268036807241,20.705262206157833,13.939848006776925,0.909656001090518,-1.1107729469034446,-0.07638957685557557,17.16268036807241,4.670083101990507,11.62513120039492,1.1403532048603966,0.37272836117869873,0.1919688517441743,0.27853854640198783,4.670083101990507,1.70038361304721,2.164526177489079,1.3624563915166672,0.07032656602458533,-0.10110095140268481,-0.018887228136940326,1.70038361304721,0.14848050020015138,0.15668639432610446,True,False,3.0
chronos2,wind_farms_hourly,Wind Farms,8,L8,block,block_depth,True,8,0.6666666666666666,0.6666666666666666,False,False,False,110736,0.15825498070681596,0.17260382409733613,0.14481038919806422,0.018010163373306742,0.0033349298198444514,0.010488561326140206,0.15825498070681596,17.556749244608643,21.073450774478328,14.310253080403763,0.44772893240127903,-1.4677339206401832,-0.4704584533918066,17.556749244608643,4.692029042812863,11.649477427196016,1.1624803088362408,0.3519374693006506,0.1709186252868701,0.25659260557963126,4.692029042812863,1.741757450073118,2.216628265332641,1.394229719941577,0.019138379335496856,-0.1468278427798114,-0.06026106516284835,1.741757450073118,0.1449859355866289,0.15525549753988518,True,False,3.0
chronos2,wind_farms_hourly,Wind Farms,9,L9,block,block_depth,True,9,0.75,0.75,False,False,False,110736,0.15522030822022725,0.16900870309580998,0.14206226649729692,0.01982068083504967,0.007663090988097863,0.013523233812728908,0.15522030822022725,17.07663898950093,20.45306895507386,13.932495381307552,0.7685167057354139,-0.8584623285150379,0.009651801715907737,17.07663898950093,4.66477692426089,11.621291520573195,1.134499731761272,0.3759124224928232,0.1997639806095914,0.28384472413160466,4.66477692426089,1.684318415964033,2.142145491148496,1.34856725082044,0.06325360598983572,-0.0651292185960188,-0.0028220310537632187,1.684318415964033,0.14292658171168873,0.1571172397754347,True,False,3.0
chronos2,wind_farms_hourly,Wind Farms,10,L10,block,block_depth,True,10,0.8333333333333334,0.8333333333333334,False,False,False,110736,0.16710624437182003,0.17999982250790386,0.15441827500445185,0.006206191680927306,-0.0025622226436487414,0.0016372976611361278,0.16710624437182003,16.964162227817802,20.247290421271867,13.935547359278871,0.7197457323376176,-0.51088262384052,0.1221285633990341,16.964162227817802,4.906430265966957,11.86452720977698,1.3630443323996684,0.08530166172086202,0.001938854528759254,0.04219138242553733,4.906430265966957,1.6874839846719711,2.1438163115337594,1.3573372169902886,0.04662331829902451,-0.05672426575642919,-0.005987599761701379,1.6874839846719711,0.14659262561323483,0.1664047746115741,True,False,3.0
chronos2,wind_farms_hourly,Wind Farms,11,L11,block,block_depth,True,11,0.9166666666666666,0.9166666666666666,False,False,False,110736,0.16985454101769523,0.18407589499732008,0.15600054412653658,0.0008150002119337598,-0.0030009657578215962,-0.00111099898473907,0.16985454101769523,16.676267095125173,19.934614448743805,13.68239593157091,0.8709818152477404,-0.029613947520114235,0.4100236960916632,16.676267095125173,5.026188715251918,11.998472433696392,1.4690142645063384,-0.029654485665358513,-0.12881653032125578,-0.07756706685942305,5.026188715251918,1.6694816642573407,2.1316081109632936,1.3313377483610618,0.04061300967180486,-0.0166571491333456,0.012014720652929078,1.6694816642573407,0.14787852023881853,0.1668691819690111,True,False,3.0
chronos2,wind_farms_hourly,Wind Farms,12,L12,block,block_depth,True,12,1.0,1.0,False,True,False,110736,0.16874354203295616,0.1838942310538228,0.15405090269454905,0.0,0.0,0.0,0.16874354203295616,17.086290791216836,20.455358824651007,13.967450847327568,0.0,0.0,0.0,17.086290791216836,4.9486216483924945,11.914769474590624,1.4065849793761331,0.0,0.0,0.0,4.9486216483924945,1.6814963849102698,2.152382752022783,1.3360247952276307,0.0,0.0,0.0,1.6814963849102698,0.1488171065202146,0.16255264942541378,True,False,3.0
chronos2,wind_farms_hourly,Wind Farms,13,L12+LN,final_norm,head_input_diagnostic,False,12,,,False,False,True,110736,0.16487398309960166,0.18142547304670945,0.1491006300823749,0.005876955714872991,0.0018415361610845573,0.0038695589333545,0.16487398309960166,16.231267844378017,19.501682229127294,13.265168505695987,1.2958981537406056,0.47965858734133565,0.8550229468388189,16.231267844378017,4.753170365993777,11.718261735818558,1.2205805118243012,0.2468906359523408,0.14921528805465825,0.19545128239871712,4.753170365993777,1.6747555046531133,2.1541520294035723,1.3262380763737955,0.030565204269677276,-0.015821189371051054,0.0067408802571564674,1.6747555046531133,0.14312671893510107,0.15911684934590153,True,False,3.0
chronos2,sg_carpark,SG Carpark,0,Emb,embedding,block_depth,True,0,0.0,0.0,False,False,False,110736,0.268995183883077,0.27484014776277504,0.2635287136628719,-0.1590240603996872,-0.1731191719650675,-0.1665182414512008,0.268995183883077,35.13916076904117,37.9991053989865,32.44977169037878,-21.058398505883837,-25.354615575406783,-23.18727158443518,35.13916076904117,2.3225680970626046,2.425451886523215,2.220932319359368,-1.4424236888921151,-1.6204659118257716,-1.5331823806275984,2.3225680970626046,0.921965451861571,1.008248920581352,0.8441612124336546,-0.47350281769689373,-0.5846717230324244,-0.5263148736224188,0.921965451861571,0.2615414204308429,0.2705754882282456,False,False,0.001
chronos2,sg_carpark,SG Carpark,1,L1,block,block_depth,True,1,0.08333333333333333,0.08333333333333333,False,False,False,110736,0.20248191277522826,0.2094020249827181,0.19642770709838234,-0.09511640266604764,-0.10480729344348282,-0.10000497034335204,0.20248191277522826,27.01345716263357,29.395868161970423,24.79437360529724,-13.676699542057875,-16.46799382111147,-15.06156797802758,27.01345716263357,1.7933334585034182,1.899617836857317,1.6949718826976354,-0.9458966145251382,-1.0632924001321415,-1.003947742068412,1.7933334585034182,0.7191196275978087,0.7919206561036666,0.6543549841172259,-0.2947394226362373,-0.3570524310385215,-0.32346904935865645,0.7191196275978087,0.1917578836788064,0.22244069521120713,False,True,1e-05
chronos2,sg_carpark,SG Carpark,2,L2,block,block_depth,True,2,0.16666666666666666,0.16666666666666666,False,False,False,110736,0.14248614663542328,0.15002862902537073,0.1354970002389055,-0.03601332531773649,-0.0439219607655906,-0.04000920420354706,0.14248614663542328,18.767252601117967,20.67424942350324,17.03768323856756,-5.937289544962509,-7.664388588835024,-6.8153634165119765,18.767252601117967,1.2392634606821287,1.334168996810852,1.155879737409719,-0.40923774432579607,-0.48835119799797805,-0.44987774424712246,1.2392634606821287,0.5225834194358927,0.5827824850946818,0.4702908822310843,-0.10668287222199994,-0.14675989491635244,-0.12693284119674048,0.5225834194358927,0.1337549822028176,0.14608222180924846,False,False,1.0
chronos2,sg_carpark,SG Carpark,3,L3,block,block_depth,True,3,0.25,0.25,False,False,False,110736,0.10497257729076732,0.1129439106721452,0.09758681524886965,0.0007008079505172969,-0.005606699494729181,-0.0024956348588911076,0.10497257729076732,13.101308649890155,14.945151625332066,11.473904718155504,-0.40384026207067286,-1.8801302633034418,-1.149419465284165,13.101308649890155,0.8513998605096195,0.9458984852176205,0.7700021687193545,-0.028293782146520532,-0.09307018202422916,-0.06201414407461325,0.8513998605096195,0.392286189458106,0.45077329597177207,0.34154808394508274,0.022948653012215336,-0.015320103148530297,0.0033643887810462236,0.392286189458106,0.10753678427300974,0.12413108817138578,True,False,3.0
chronos2,sg_carpark,SG Carpark,4,L4,block,block_depth,True,4,0.3333333333333333,0.3333333333333333,False,False,False,110736,0.09880293779453989,0.10703934655382723,0.09125382392693543,0.006550226375292244,0.0007794720199653708,0.003674004637336331,0.09880293779453989,12.426547576083445,14.226417919223257,10.833265693296314,0.25401880642014063,-1.1660669754257504,-0.4746583914774547,12.426547576083445,0.8039807147266873,0.8990243121020717,0.7232249934990753,0.02043223095366717,-0.04549796799493207,-0.014594998291681094,0.8039807147266873,0.37337190131796055,0.43125094918268536,0.32343311797697755,0.0409291498563082,0.005440613343811691,0.022278676921191676,0.37337190131796055,0.09831491786147464,0.12570462479008793,False,False,1.0
chronos2,sg_carpark,SG Carpark,5,L5,block,block_depth,True,5,0.4166666666666667,0.4166666666666667,False,False,False,110736,0.09625468366269001,0.10459135294349936,0.0886384561342203,0.008785254525620545,0.0036785477317217183,0.006222258769186209,0.09625468366269001,12.152268044297557,13.97889957156515,10.552702558331013,0.5014261260170902,-0.8723521679458797,-0.20037885969156655,12.152268044297557,0.7892603793022992,0.8800455388949837,0.7117261539933661,0.03218360179653365,-0.027245054077481137,0.00012533713270701519,0.7892603793022992,0.3658428149747162,0.4245702839887458,0.31558118990417605,0.048768378343418725,0.012085907725709793,0.029807763264436016,0.3658428149747162,0.09721657394069425,0.12028264551092002,True,False,3.0
chronos2,sg_carpark,SG Carpark,6,L6,block,block_depth,True,6,0.5,0.5,False,False,False,110736,0.09599556221421492,0.1045117686492112,0.08796313572701298,0.009201918908073916,0.0037344610744740048,0.006481380217661301,0.09599556221421492,12.320856414774811,14.191116574056188,10.69704416254193,0.27157847581806505,-1.0016399985478042,-0.3689672301688205,12.320856414774811,0.7969255625493662,0.8918501174130142,0.7160047371524416,0.021891490389891452,-0.03332053156501612,-0.007539846114359983,0.7969255625493662,0.36334448994977697,0.4232892538796478,0.3118629118149271,0.05068956530175637,0.014254910963069974,0.03230608828937526,0.36334448994977697,0.09169416890146914,0.11853008545766779,False,False,1.0
